scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=40000,r=0.2	40000	0.2	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=40000,r=0.5	40000	0.5	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=40000,r=1	40000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=40000,r=2	40000	2	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=40000,r=5	40000	5	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=70000,r=0.2	70000	0.2	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=70000,r=0.5	70000	0.5	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=70000,r=1	70000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=70000,r=2	70000	2	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=70000,r=5	70000	5	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=100000,r=0.2	1e+05	0.2	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=100000,r=0.5	1e+05	0.5	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=100000,r=1	1e+05	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=100000,r=2	1e+05	2	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_r	N=100000,r=5	1e+05	5	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.05,q2=0.05	10000	1	0.05	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.05,q2=0.25	10000	1	0.05	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.05,q2=0.45	10000	1	0.05	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.25,q2=0.05	10000	1	0.25	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.25,q2=0.25	10000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.25,q2=0.45	10000	1	0.25	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.45,q2=0.05	10000	1	0.45	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.45,q2=0.25	10000	1	0.45	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=10000,q1=0.45,q2=0.45	10000	1	0.45	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.05,q2=0.05	40000	1	0.05	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.05,q2=0.25	40000	1	0.05	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.05,q2=0.45	40000	1	0.05	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.25,q2=0.05	40000	1	0.25	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.25,q2=0.25	40000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.25,q2=0.45	40000	1	0.25	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.45,q2=0.05	40000	1	0.45	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.45,q2=0.25	40000	1	0.45	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=40000,q1=0.45,q2=0.45	40000	1	0.45	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.05,q2=0.05	70000	1	0.05	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.05,q2=0.25	70000	1	0.05	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.05,q2=0.45	70000	1	0.05	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.25,q2=0.05	70000	1	0.25	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.25,q2=0.25	70000	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.25,q2=0.45	70000	1	0.25	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.45,q2=0.05	70000	1	0.45	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.45,q2=0.25	70000	1	0.45	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=70000,q1=0.45,q2=0.45	70000	1	0.45	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.05,q2=0.05	1e+05	1	0.05	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.05,q2=0.25	1e+05	1	0.05	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.05,q2=0.45	1e+05	1	0.05	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.25,q2=0.05	1e+05	1	0.25	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.25,q2=0.25	1e+05	1	0.25	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.25,q2=0.45	1e+05	1	0.25	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.45,q2=0.05	1e+05	1	0.45	0.05	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.45,q2=0.25	1e+05	1	0.45	0.25	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_q1_q2	N=100000,q1=0.45,q2=0.45	1e+05	1	0.45	0.45	0.5	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=10000,BGX1=0.1	10000	1	0.25	0.25	0.1	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=10000,BGX1=0.4	10000	1	0.25	0.25	0.4	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=10000,BGX1=0.7	10000	1	0.25	0.25	0.7	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=10000,BGX1=1	10000	1	0.25	0.25	1	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=10000,BGX1=1.3	10000	1	0.25	0.25	1.3	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=40000,BGX1=0.1	40000	1	0.25	0.25	0.1	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=40000,BGX1=0.4	40000	1	0.25	0.25	0.4	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=40000,BGX1=0.7	40000	1	0.25	0.25	0.7	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=40000,BGX1=1	40000	1	0.25	0.25	1	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=40000,BGX1=1.3	40000	1	0.25	0.25	1.3	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=70000,BGX1=0.1	70000	1	0.25	0.25	0.1	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=70000,BGX1=0.4	70000	1	0.25	0.25	0.4	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=70000,BGX1=0.7	70000	1	0.25	0.25	0.7	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=70000,BGX1=1	70000	1	0.25	0.25	1	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=70000,BGX1=1.3	70000	1	0.25	0.25	1.3	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=100000,BGX1=0.1	1e+05	1	0.25	0.25	0.1	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=100000,BGX1=0.4	1e+05	1	0.25	0.25	0.4	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=100000,BGX1=0.7	1e+05	1	0.25	0.25	0.7	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=100000,BGX1=1	1e+05	1	0.25	0.25	1	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BGX1	N=100000,BGX1=1.3	1e+05	1	0.25	0.25	1.3	-0.6	0.7	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=10000,BXY1=0	10000	1	0.25	0.25	0.5	-0.6	0	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=10000,BXY1=0.3	10000	1	0.25	0.25	0.5	-0.6	0.3	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=10000,BXY1=0.6	10000	1	0.25	0.25	0.5	-0.6	0.6	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=10000,BXY1=0.9	10000	1	0.25	0.25	0.5	-0.6	0.9	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=10000,BXY1=1.2	10000	1	0.25	0.25	0.5	-0.6	1.2	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=40000,BXY1=0	40000	1	0.25	0.25	0.5	-0.6	0	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=40000,BXY1=0.3	40000	1	0.25	0.25	0.5	-0.6	0.3	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=40000,BXY1=0.6	40000	1	0.25	0.25	0.5	-0.6	0.6	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=40000,BXY1=0.9	40000	1	0.25	0.25	0.5	-0.6	0.9	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=40000,BXY1=1.2	40000	1	0.25	0.25	0.5	-0.6	1.2	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=70000,BXY1=0	70000	1	0.25	0.25	0.5	-0.6	0	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=70000,BXY1=0.3	70000	1	0.25	0.25	0.5	-0.6	0.3	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=70000,BXY1=0.6	70000	1	0.25	0.25	0.5	-0.6	0.6	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=70000,BXY1=0.9	70000	1	0.25	0.25	0.5	-0.6	0.9	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=70000,BXY1=1.2	70000	1	0.25	0.25	0.5	-0.6	1.2	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=100000,BXY1=0	1e+05	1	0.25	0.25	0.5	-0.6	0	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=100000,BXY1=0.3	1e+05	1	0.25	0.25	0.5	-0.6	0.3	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=100000,BXY1=0.6	1e+05	1	0.25	0.25	0.5	-0.6	0.6	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=100000,BXY1=0.9	1e+05	1	0.25	0.25	0.5	-0.6	0.9	-1.7	1	1
scenario.11	diff_BGX=-0.6,diff_BXY=-1.7	N_BXY1	N=100000,BXY1=1.2	1e+05	1	0.25	0.25	0.5	-0.6	1.2	-1.7	1	1
